x	y	RR	N_pairs	N_x	N_y	N_total	date	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
18-24	0-4	1.067221088773127	525	45744	5738	533568	2022-11-06	1.232616978875304	4834	2.366037093673663	146	0.5931223547792702	1.0415440593336274
18-24	12-17	1.0276190321355816	1246	45744	14143	533568	2022-11-06	1.232616978875304	4834	1.7818992967204723	668	0.6817803841065594	1.0028948166770313
18-24	18-24	1.232616978875304	4834	45744	45744	533568	2022-11-06	1.232616978875304	4834	1.232616978875304	4834	1	1.2029605723563952
18-24	25-64	1.0138059475997054	30787	45744	354216	533568	2022-11-06	1.232616978875304	4834	1.0246528499772998	240948	0.8982585374961881	0.9894140709433106
18-24	5-11	0.972685327389519	729	45744	8742	533568	2022-11-06	1.232616978875304	4834	3.183706437800229	456	0.44049551430801925	0.94928280091259
18-24	65-80	0.8932708577379751	5823	45744	76036	533568	2022-11-06	1.232616978875304	4834	1.1945924229691365	12944	0.7360476249467203	0.8717790203362678
18-24	80+	0.725261421344391	1800	45744	28949	533568	2022-11-06	1.232616978875304	4834	3.4189829008873955	5370	0.31183310692724076	0.7078118421868035
25-64	0-4	0.9975729260253778	3800	354216	5738	533568	2022-11-06	1.0246528499772998	240948	2.366037093673663	146	0.5884188425387137	0.9735716111534537
25-64	12-17	0.9916910331882466	9311	354216	14143	533568	2022-11-06	1.0246528499772998	240948	1.7818992967204723	668	0.7066970299162864	0.9678312349496871
25-64	18-24	1.0138059475997054	30787	354216	45744	533568	2022-11-06	1.0246528499772998	240948	1.232616978875304	4834	0.8982585374961881	0.9894140709433106
25-64	25-64	1.0246528499772998	240948	354216	354216	533568	2022-11-06	1.0246528499772998	240948	1.0246528499772998	240948	1	1
25-64	5-11	0.9633859122712561	5591	354216	8742	533568	2022-11-06	1.0246528499772998	240948	3.183706437800229	456	0.45784394648491555	0.9402071270212141
25-64	65-80	0.956743492162175	48294	354216	76036	533568	2022-11-06	1.0246528499772998	240948	1.1945924229691365	12944	0.8622242019170155	0.9337245216107785
25-64	80+	0.8057480154122197	15485	354216	28949	533568	2022-11-06	1.0246528499772998	240948	3.4189829008873955	5370	0.3626525937709578	0.7863619521773353
5-11	0-4	1.191342017905491	112	8742	5738	533568	2022-11-06	3.183706437800229	456	2.366037093673663	146	0.42933227856354517	1.162678674959899
5-11	12-17	1.5406558961684516	357	8742	14143	533568	2022-11-06	3.183706437800229	456	1.7818992967204723	668	0.620530899365558	1.5035881627641823
5-11	18-24	0.972685327389519	729	8742	45744	533568	2022-11-06	3.183706437800229	456	1.232616978875304	4834	0.44049551430801925	0.94928280091259
5-11	25-64	0.9633859122712561	5591	8742	354216	533568	2022-11-06	3.183706437800229	456	1.0246528499772998	240948	0.45784394648491555	0.9402071270212141
5-11	5-11	3.183706437800229	456	8742	8742	533568	2022-11-06	3.183706437800229	456	3.183706437800229	456	1	3.107107385560642
5-11	65-80	0.9263295554024735	1154	8742	76036	533568	2022-11-06	3.183706437800229	456	1.1945924229691365	12944	0.4231458769078622	0.9040423353363
5-11	80+	0.7231685478416002	343	8742	28949	533568	2022-11-06	3.183706437800229	456	3.4189829008873955	5370	0.21905272556268413	0.7057693226126501
65-80	0-4	0.9098774592123733	744	76036	5738	533568	2022-11-06	1.1945924229691365	12944	2.366037093673663	146	0.5110767379529375	0.8879860718022995
65-80	12-17	0.940238838885946	1895	76036	14143	533568	2022-11-06	1.1945924229691365	12944	1.7818992967204723	668	0.6317765526886767	0.9176169654988771
65-80	18-24	0.8932708577379751	5823	76036	45744	533568	2022-11-06	1.1945924229691365	12944	1.232616978875304	4834	0.7360476249467203	0.8717790203362678
65-80	25-64	0.956743492162175	48294	76036	354216	533568	2022-11-06	1.1945924229691365	12944	1.0246528499772998	240948	0.8622242019170155	0.9337245216107785
65-80	5-11	0.9263295554024735	1154	76036	8742	533568	2022-11-06	1.1945924229691365	12944	3.183706437800229	456	0.4231458769078622	0.9040423353363
65-80	65-80	1.1945924229691365	12944	76036	76036	533568	2022-11-06	1.1945924229691365	12944	1.1945924229691365	12944	1	1.1658508762217386
65-80	80+	1.256129329180439	5182	76036	28949	533568	2022-11-06	1.1945924229691365	12944	3.4189829008873955	5370	0.5445361746604923	1.2259072223419545
80+	0-4	0.8255222664692433	257	28949	5738	533568	2022-11-06	3.4189829008873955	5370	2.366037093673663	146	0.28539997000714956	0.8056604404970249
80+	12-17	0.6672439280907195	512	28949	14143	533568	2022-11-06	3.4189829008873955	5370	1.7818992967204723	668	0.2565887488848014	0.6511902329706122
80+	18-24	0.725261421344391	1800	28949	45744	533568	2022-11-06	3.4189829008873955	5370	1.232616978875304	4834	0.31183310692724076	0.7078118421868035
80+	25-64	0.8057480154122197	15485	28949	354216	533568	2022-11-06	3.4189829008873955	5370	1.0246528499772998	240948	0.3626525937709578	0.7863619521773353
80+	5-11	0.7231685478416002	343	28949	8742	533568	2022-11-06	3.4189829008873955	5370	3.183706437800229	456	0.21905272556268413	0.7057693226126501
80+	65-80	1.256129329180439	5182	28949	76036	533568	2022-11-06	3.4189829008873955	5370	1.1945924229691365	12944	0.5445361746604923	1.2259072223419545
80+	80+	3.4189829008873955	5370	28949	28949	533568	2022-11-06	3.4189829008873955	5370	3.4189829008873955	5370	1	3.336723165278016
0-4	0-4	2.2144572718775026	158	6648	6648	619430	2022-12-04	2.2144572718775026	158	2.2144572718775026	158	1	2.1708045225038917
0-4	12-17	1.0419356170284508	174	6648	15560	619430	2022-12-04	2.2144572718775026	158	1.5964585260803192	624	0.5468163938897831	1.0213963386548297
0-4	18-24	1.0664901573973329	595	6648	51983	619430	2022-12-04	2.2144572718775026	158	1.183280088102004	5162	0.6277649178886301	1.045466844759281
0-4	25-64	0.9899726622005474	4406	6648	414689	619430	2022-12-04	2.2144572718775026	158	1.0201090189932256	283204	0.6121208058061174	0.9704577096843819
0-4	5-11	1.357731105589587	155	6648	10637	619430	2022-12-04	2.2144572718775026	158	2.1351014990229107	390	0.6243075112230382	1.3309666715127861
0-4	65-80	0.9247440978968927	872	6648	87861	619430	2022-12-04	2.2144572718775026	158	1.1651090285644705	14520	0.547256077074716	0.9065149711248988
0-4	80+	0.8372180452327543	288	6648	32052	619430	2022-12-04	2.2144572718775026	158	3.018372340013309	5006	0.3199867403785911	0.8207142860662368
12-17	0-4	1.0419356170284508	174	15560	6648	619430	2022-12-04	1.5964585260803192	624	2.2144572718775026	158	0.5468163938897831	1.0213963386548297
12-17	12-17	1.5964585260803192	624	15560	15560	619430	2022-12-04	1.5964585260803192	624	1.5964585260803192	624	1	1.564988149654739
12-17	18-24	1.0231227969179364	1336	15560	51983	619430	2022-12-04	1.5964585260803192	624	1.183280088102004	5162	0.7361287796614604	1.0029543684729747
12-17	25-64	0.9934785939964884	10349	15560	414689	619430	2022-12-04	1.5964585260803192	624	1.0201090189932256	283204	0.759375461846573	0.9738945303875272
12-17	5-11	1.3697602864618892	366	15560	10637	619430	2022-12-04	1.5964585260803192	624	2.1351014990229107	390	0.7341488692381392	1.3427587257426117
12-17	65-80	0.9533058022620388	2104	15560	87861	619430	2022-12-04	1.5964585260803192	624	1.1651090285644705	14520	0.6904091849273329	0.9345136495341284
12-17	80+	0.7539042657064019	607	15560	32052	619430	2022-12-04	1.5964585260803192	624	3.018372340013309	5006	0.326731049341606	0.7390428392158039
18-24	0-4	1.0664901573973329	595	51983	6648	619430	2022-12-04	1.183280088102004	5162	2.2144572718775026	158	0.6277649178886301	1.045466844759281
18-24	12-17	1.0231227969179364	1336	51983	15560	619430	2022-12-04	1.183280088102004	5162	1.5964585260803192	624	0.7361287796614604	1.0029543684729747
18-24	18-24	1.183280088102004	5162	51983	51983	619430	2022-12-04	1.183280088102004	5162	1.183280088102004	5162	1	1.1599545402214133
18-24	25-64	1.00931031814346	35125	51983	414689	619430	2022-12-04	1.183280088102004	5162	1.0201090189932256	283204	0.9161435126399923	0.9894141698105726
18-24	5-11	0.9925341513983541	886	51983	10637	619430	2022-12-04	1.183280088102004	5162	2.1351014990229107	390	0.5982037480254329	0.9729687052251671
18-24	65-80	0.918713178288494	6774	51983	87861	619430	2022-12-04	1.183280088102004	5162	1.1651090285644705	14520	0.7824198909528266	0.9006029367284665
18-24	80+	0.7825784095160813	2105	51983	32052	619430	2022-12-04	1.183280088102004	5162	3.018372340013309	5006	0.37250982698114965	0.7671517405937945
25-64	0-4	0.9899726622005474	4406	414689	6648	619430	2022-12-04	1.0201090189932256	283204	2.2144572718775026	158	0.6121208058061174	0.9704577096843819
25-64	12-17	0.9934785939964884	10349	414689	15560	619430	2022-12-04	1.0201090189932256	283204	1.5964585260803192	624	0.759375461846573	0.9738945303875272
25-64	18-24	1.00931031814346	35125	414689	51983	619430	2022-12-04	1.0201090189932256	283204	1.183280088102004	5162	0.9161435126399923	0.9894141698105726
25-64	25-64	1.0201090189932256	283204	414689	414689	619430	2022-12-04	1.0201090189932256	283204	1.0201090189932256	283204	1	1
25-64	5-11	0.9914144889141626	7060	414689	10637	619430	2022-12-04	1.0201090189932256	283204	2.1351014990229107	390	0.6284300101392426	0.9718711142193582
25-64	65-80	0.961812603784025	56574	414689	87861	619430	2022-12-04	1.0201090189932256	283204	1.1651090285644705	14520	0.880289822664601	0.9428527597307835
25-64	80+	0.8375038840323257	17971	414689	32052	619430	2022-12-04	1.0201090189932256	283204	3.018372340013309	5006	0.41476179265482677	0.8209944902348594
5-11	0-4	1.357731105589587	155	10637	6648	619430	2022-12-04	2.1351014990229107	390	2.2144572718775026	158	0.6243075112230382	1.3309666715127861
5-11	12-17	1.3697602864618892	366	10637	15560	619430	2022-12-04	2.1351014990229107	390	1.5964585260803192	624	0.7341488692381392	1.3427587257426117
5-11	18-24	0.9925341513983541	886	10637	51983	619430	2022-12-04	2.1351014990229107	390	1.183280088102004	5162	0.5982037480254329	0.9729687052251671
5-11	25-64	0.9914144889141626	7060	10637	414689	619430	2022-12-04	2.1351014990229107	390	1.0201090189932256	283204	0.6284300101392426	0.9718711142193582
5-11	5-11	2.1351014990229107	390	10637	10637	619430	2022-12-04	2.1351014990229107	390	2.1351014990229107	390	1	2.093013059653274
5-11	65-80	0.9020592404466696	1361	10637	87861	619430	2022-12-04	2.1351014990229107	390	1.1651090285644705	14520	0.5466676946249972	0.8842772915947135
5-11	80+	0.7612581697028687	419	10637	32052	619430	2022-12-04	2.1351014990229107	390	3.018372340013309	5006	0.29543496037043465	0.7462517785149826
65-80	0-4	0.9247440978968927	872	87861	6648	619430	2022-12-04	1.1651090285644705	14520	2.2144572718775026	158	0.547256077074716	0.9065149711248988
65-80	12-17	0.9533058022620388	2104	87861	15560	619430	2022-12-04	1.1651090285644705	14520	1.5964585260803192	624	0.6904091849273329	0.9345136495341284
65-80	18-24	0.918713178288494	6774	87861	51983	619430	2022-12-04	1.1651090285644705	14520	1.183280088102004	5162	0.7824198909528266	0.9006029367284665
65-80	25-64	0.961812603784025	56574	87861	414689	619430	2022-12-04	1.1651090285644705	14520	1.0201090189932256	283204	0.880289822664601	0.9428527597307835
65-80	5-11	0.9020592404466696	1361	87861	10637	619430	2022-12-04	1.1651090285644705	14520	2.1351014990229107	390	0.5466676946249972	0.8842772915947135
65-80	65-80	1.1651090285644705	14520	87861	87861	619430	2022-12-04	1.1651090285644705	14520	1.1651090285644705	14520	1	1.1421416798317787
65-80	80+	1.2440858772231662	5656	87861	32052	619430	2022-12-04	1.1651090285644705	14520	3.018372340013309	5006	0.5947610459401218	1.2195616880742703
80+	0-4	0.8372180452327543	288	32052	6648	619430	2022-12-04	3.018372340013309	5006	2.2144572718775026	158	0.3199867403785911	0.8207142860662368
80+	12-17	0.7539042657064019	607	32052	15560	619430	2022-12-04	3.018372340013309	5006	1.5964585260803192	624	0.326731049341606	0.7390428392158039
80+	18-24	0.7825784095160813	2105	32052	51983	619430	2022-12-04	3.018372340013309	5006	1.183280088102004	5162	0.37250982698114965	0.7671517405937945
80+	25-64	0.8375038840323257	17971	32052	414689	619430	2022-12-04	3.018372340013309	5006	1.0201090189932256	283204	0.41476179265482677	0.8209944902348594
80+	5-11	0.7612581697028687	419	32052	10637	619430	2022-12-04	3.018372340013309	5006	2.1351014990229107	390	0.29543496037043465	0.7462517785149826
80+	65-80	1.2440858772231662	5656	32052	87861	619430	2022-12-04	3.018372340013309	5006	1.1651090285644705	14520	0.5947610459401218	1.2195616880742703
80+	80+	3.018372340013309	5006	32052	32052	619430	2022-12-04	3.018372340013309	5006	3.018372340013309	5006	1	2.958872320325357
0-4	0-4	2.4267029951885015	144	5059	5059	431304	2023-01-01	2.4267029951885015	144	2.4267029951885015	144	1	2.3621053998304884
0-4	12-17	1.1924844759508728	152	5059	10867	431304	2023-01-01	2.4267029951885015	144	1.804226688636827	494	0.5636985556671822	1.1607411477393366
0-4	18-24	1.061536318324987	419	5059	33651	431304	2023-01-01	2.4267029951885015	144	1.208149603424413	3172	0.584087684177387	1.0332787632451303
0-4	25-64	0.9771563812529839	3256	5059	284079	431304	2023-01-01	2.4267029951885015	144	1.0273474652581756	192226	0.5658031881367583	0.9511449770379503
0-4	5-11	1.555368272148837	166	5059	9099	431304	2023-01-01	2.4267029951885015	144	2.531817673588234	486	0.627351734940956	1.5139651624662045
0-4	65-80	0.9334070350513212	688	5059	62840	431304	2023-01-01	2.4267029951885015	144	1.1741392264654436	10750	0.5184381750681578	0.9085602161063911
0-4	80+	0.7759781345843116	234	5059	25709	431304	2023-01-01	2.4267029951885015	144	2.9912845409881923	4584	0.2864451530768546	0.7553219926320702
12-17	0-4	1.1924844759508728	152	10867	5059	431304	2023-01-01	1.804226688636827	494	2.4267029951885015	144	0.5636985556671822	1.1607411477393366
12-17	12-17	1.804226688636827	494	10867	10867	431304	2023-01-01	1.804226688636827	494	1.804226688636827	494	1	1.7561990949025403
12-17	18-24	1.0579576625556277	897	10867	33651	431304	2023-01-01	1.804226688636827	494	1.208149603424413	3172	0.7024073754289925	1.0297953694661228
12-17	25-64	0.9947516818732685	7120	10867	284079	431304	2023-01-01	1.804226688636827	494	1.0273474652581756	192226	0.7026139015324229	0.9682718997348033
12-17	5-11	1.4656134240581096	336	10867	9099	431304	2023-01-01	1.804226688636827	494	2.531817673588234	486	0.6760140356617678	1.426599542628741
12-17	65-80	0.9031786869619753	1430	10867	62840	431304	2023-01-01	1.804226688636827	494	1.1741392264654436	10750	0.606492763284905	0.8791365312173168
12-17	80+	0.6761806637041202	438	10867	25709	431304	2023-01-01	1.804226688636827	494	2.9912845409881923	4584	0.2820056637661105	0.6581810794989347
18-24	0-4	1.061536318324987	419	33651	5059	431304	2023-01-01	1.208149603424413	3172	2.4267029951885015	144	0.584087684177387	1.0332787632451303
18-24	12-17	1.0579576625556277	897	33651	10867	431304	2023-01-01	1.208149603424413	3172	1.804226688636827	494	0.7024073754289925	1.0297953694661228
18-24	18-24	1.208149603424413	3172	33651	33651	431304	2023-01-01	1.208149603424413	3172	1.208149603424413	3172	1	1.1759892775136223
18-24	25-64	1.0049954453735288	22275	33651	284079	431304	2023-01-01	1.208149603424413	3172	1.0273474652581756	192226	0.8991248160891461	0.9782429794781947
18-24	5-11	1.0296964716884425	731	33651	9099	431304	2023-01-01	1.208149603424413	3172	2.531817673588234	486	0.5506446422766177	1.0022864770778177
18-24	65-80	0.9427125230165687	4622	33651	62840	431304	2023-01-01	1.208149603424413	3172	1.1741392264654436	10750	0.7914342805025488	0.9176179967306992
18-24	80+	0.7652594609383313	1535	33651	25709	431304	2023-01-01	1.208149603424413	3172	2.9912845409881923	4584	0.3644583696860767	0.7448886446086858
25-64	0-4	0.9771563812529839	3256	284079	5059	431304	2023-01-01	1.0273474652581756	192226	2.4267029951885015	144	0.5658031881367583	0.9511449770379503
25-64	12-17	0.9947516818732685	7120	284079	10867	431304	2023-01-01	1.0273474652581756	192226	1.804226688636827	494	0.7026139015324229	0.9682718997348033
25-64	18-24	1.0049954453735288	22275	284079	33651	431304	2023-01-01	1.0273474652581756	192226	1.208149603424413	3172	0.8991248160891461	0.9782429794781947
25-64	25-64	1.0273474652581756	192226	284079	284079	431304	2023-01-01	1.0273474652581756	192226	1.0273474652581756	192226	1	1
25-64	5-11	0.9704542992923415	5816	284079	9099	431304	2023-01-01	1.0273474652581756	192226	2.531817673588234	486	0.5453269300153257	0.9446213010789523
25-64	65-80	0.9549970560049136	39527	284079	62840	431304	2023-01-01	1.0273474652581756	192226	1.1741392264654436	10750	0.8675928495004563	0.9295755217198302
25-64	80+	0.8184479513405318	13859	284079	25709	431304	2023-01-01	1.0273474652581756	192226	2.9912845409881923	4584	0.4073266475100859	0.7966612845390663
5-11	0-4	1.555368272148837	166	9099	5059	431304	2023-01-01	2.531817673588234	486	2.4267029951885015	144	0.627351734940956	1.5139651624662045
5-11	12-17	1.4656134240581096	336	9099	10867	431304	2023-01-01	2.531817673588234	486	1.804226688636827	494	0.6760140356617678	1.426599542628741
5-11	18-24	1.0296964716884425	731	9099	33651	431304	2023-01-01	2.531817673588234	486	1.208149603424413	3172	0.5506446422766177	1.0022864770778177
5-11	25-64	0.9704542992923415	5816	9099	284079	431304	2023-01-01	2.531817673588234	486	1.0273474652581756	192226	0.5453269300153257	0.9446213010789523
5-11	5-11	2.531817673588234	486	9099	9099	431304	2023-01-01	2.531817673588234	486	2.531817673588234	486	1	2.4644219791324256
5-11	65-80	0.8780244823036841	1164	9099	62840	431304	2023-01-01	2.531817673588234	486	1.1741392264654436	10750	0.4738449507013785	0.854651918650555
5-11	80+	0.737504425060296	400	9099	25709	431304	2023-01-01	2.531817673588234	486	2.9912845409881923	4584	0.2670616607869012	0.717872433622016
65-80	0-4	0.9334070350513212	688	62840	5059	431304	2023-01-01	1.1741392264654436	10750	2.4267029951885015	144	0.5184381750681578	0.9085602161063911
65-80	12-17	0.9031786869619753	1430	62840	10867	431304	2023-01-01	1.1741392264654436	10750	1.804226688636827	494	0.606492763284905	0.8791365312173168
