x	y	RR	N_pairs	N_x	N_y	N_total	date	country	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
0-5y	46-65y	0.8899937970070559	30	126	2866	10713	2022-01-02	Mexico	6.073192239858907	9	1.0225271476983806	784	0.2508537185299933	0.8711188334444865
0-5y	6-11y	0.6748131351305955	3	126	378	10713	2022-01-02	Mexico	6.073192239858907	9	1.0496836594720194	14	0.18947771789593662	0.6605017170286194
0-5y	65-80y	1.4235461815370491	11	126	657	10713	2022-01-02	Mexico	6.073192239858907	9	1.3402162405102294	54	0.38404633585391384	1.3933556539215701
0-5y	81y+	0.5557630459591244	1	126	153	10713	2022-01-02	Mexico	6.073192239858907	9	2.7459096928531763	6	0.12603619964923438	0.543976438819639
12-17y	0-5y	0.8918858918858918	3	286	126	10713	2022-01-02	Mexico	0.9168174482859798	7	6.073192239858907	9	0.25518874269903735	0.8729708008280354
12-17y	12-17y	0.9168174482859798	7	286	286	10713	2022-01-02	Mexico	0.9168174482859798	7	0.9168174482859798	7	1	0.8973736094770801
12-17y	18-25y	0.8803320651146738	40	286	1702	10713	2022-01-02	Mexico	0.9168174482859798	7	1.198221557274845	324	0.8324499574713465	0.8616620072919345
12-17y	26-45y	0.988991976120689	120	286	4545	10713	2022-01-02	Mexico	0.9168174482859798	7	1.0216674956824616	1970	1.0203762264937042	0.96801746194348115
12-17y	46-65y	0.9933058915961916	76	286	2866	10713	2022-01-02	Mexico	0.9168174482859798	7	1.0225271476983806	784	1.024372763512939	0.972239888020197
12-17y	6-11y	1.4864394864394865	15	286	378	10713	2022-01-02	Mexico	0.9168174482859798	7	1.0496836594720194	14	1.511760639824069	1.4549151193721426
12-17y	65-80y	1.1402805717874211	20	286	657	10713	2022-01-02	Mexico	0.9168174482859798	7	1.3402162405102294	54	1.0104240600817889	1.1160975333033645
12-17y	81y+	0.48967046025869554	2	286	153	10713	2022-01-02	Mexico	0.9168174482859798	7	2.7459096928531763	6	0.26738025596217446	0.47928554282878655
18-25y	0-5y	1.1989302967563837	24	1702	126	10713	2022-01-02	Mexico	1.198221557274845	324	6.073192239858907	9	0.32976538819148993	1.1735034165450402
18-25y	12-17y	0.8803320651146738	40	1702	286	10713	2022-01-02	Mexico	1.198221557274845	324	0.9168174482859798	7	0.8324499574713465	0.8616620072919345
18-25y	18-25y	1.198221557274845	324	1702	1702	10713	2022-01-02	Mexico	1.198221557274845	324	1.198221557274845	324	1	1.1728097079906092
18-25y	26-45y	1.005435784471514	726	1702	4545	10713	2022-01-02	Mexico	1.198221557274845	324	1.0216674956824616	1970	0.9058432745835527	0.9841125304665732
18-25y	46-65y	1.0036716378990114	457	1702	2866	10713	2022-01-02	Mexico	1.198221557274845	324	1.0225271476983806	784	0.9039038371620819	0.9823857978652544
18-25y	6-11y	0.7659818203296465	46	1702	378	10713	2022-01-02	Mexico	1.198221557274845	324	1.0496836594720194	14	0.6815072224781472	0.7497368993010586
18-25y	65-80y	0.8814028441783057	92	1702	657	10713	2022-01-02	Mexico	1.198221557274845	324	1.3402162405102294	54	0.6944450992239225	0.8627100773031241
18-25y	81y+	0.5759583112524289	14	1702	153	10713	2022-01-02	Mexico	1.198221557274845	324	2.7459096928531763	6	0.2920583899096837	0.5637434034912657
26-45y	0-5y	0.8418216424817085	45	4545	126	10713	2022-01-02	Mexico	1.0216674956824616	1970	6.073192239858907	9	0.2373046610814989	0.8239683126254123
26-45y	12-17y	0.988991976120689	120	4545	286	10713	2022-01-02	Mexico	1.0216674956824616	1970	0.9168174482859798	7	1.0203762264937042	0.96801746194348115
26-45y	18-25y	1.005435784471514	726	4545	1702	10713	2022-01-02	Mexico	1.0216674956824616	1970	1.198221557274845	324	0.9058432745835527	0.9841125304665732
26-45y	26-45y	1.0216674956824616	1970	4545	4545	10713	2022-01-02	Mexico	1.0216674956824616	1970	1.0216674956824616	1970	1	1
26-45y	46-65y	0.9441542549230498	1148	4545	2866	10713	2022-01-02	Mexico	1.0216674956824616	1970	1.0225271476983806	784	0.9237420301244278	0.9241306578833323
26-45y	6-11y	0.9727702399869617	156	4545	378	10713	2022-01-02	Mexico	1.0216674956824616	1970	1.0496836594720194	14	0.9392615419807102	0.9521397559361158
26-45y	65-80y	0.9363808222526971	261	4545	657	10713	2022-01-02	Mexico	1.0216674956824616	1970	1.3402162405102294	54	0.7929101741156186	0.9165220839557061
26-45y	81y+	1.0013819682621856	65	4545	153	10713	2022-01-02	Mexico	1.0216674956824616	1970	2.7459096928531763	6	0.5315787404750677	0.9801446874780669
46-65y	0-5y	0.8899937970070559	30	2866	126	10713	2022-01-02	Mexico	1.0225271476983806	784	6.073192239858907	9	0.2508537185299933	0.8711188334444865
46-65y	12-17y	0.9933058915961916	76	2866	286	10713	2022-01-02	Mexico	1.0225271476983806	784	0.9168174482859798	7	1.024372763512939	0.972239888020197
46-65y	18-25y	1.0036716378990114	457	2866	1702	10713	2022-01-02	Mexico	1.0225271476983806	784	1.198221557274845	324	0.9039038371620819	0.9823857978652544
46-65y	26-45y	0.9441542549230498	1148	2866	4545	10713	2022-01-02	Mexico	1.0225271476983806	784	1.0216674956824616	1970	0.9237420301244278	0.9241306578833323
46-65y	46-65y	1.0225271476983806	784	2866	2866	10713	2022-01-02	Mexico	1.0225271476983806	784	1.0225271476983806	784	1	1.0008414205400014
46-65y	6-11y	0.9789910536595813	99	2866	378	10713	2022-01-02	Mexico	1.0225271476983806	784	1.0496836594720194	14	0.9448759269780971	0.9582286387663014
46-65y	65-80y	1.0070314748784097	177	2866	657	10713	2022-01-02	Mexico	1.0225271476983806	784	1.3402162405102294	54	0.8524255997532791	0.9856743795159352
46-65y	81y+	0.7817983206308808	32	2866	153	10713	2022-01-02	Mexico	1.0225271476983806	784	2.7459096928531763	6	0.41491915810718755	0.765217963706136
6-11y	0-5y	0.6748131351305955	3	378	126	10713	2022-01-02	Mexico	1.0496836594720194	14	6.073192239858907	9	0.18947771789593662	0.6605017170286194
6-11y	12-17y	1.4864394864394865	15	378	286	10713	2022-01-02	Mexico	1.0496836594720194	14	0.9168174482859798	7	1.511760639824069	1.4549151193721426
6-11y	18-25y	0.7659818203296465	46	378	1702	10713	2022-01-02	Mexico	1.0496836594720194	14	1.198221557274845	324	0.6815072224781472	0.7497368993010586
6-11y	26-45y	0.9727702399869617	156	378	4545	10713	2022-01-02	Mexico	1.0496836594720194	14	1.0216674956824616	1970	0.9392615419807102	0.9521397559361158
6-11y	46-65y	0.9789910536595813	99	378	2866	10713	2022-01-02	Mexico	1.0496836594720194	14	1.0225271476983806	784	0.9448759269780971	0.9582286387663014
6-11y	6-11y	1.0496836594720194	14	378	378	10713	2022-01-02	Mexico	1.0496836594720194	14	1.0496836594720194	14	1	1.0274219977712449
6-11y	65-80y	0.77647717297641194	18	378	657	10713	2022-01-02	Mexico	1.0496836594720194	14	1.3402162405102294	54	0.6497989082991965	0.760009666802343
6-11y	81y+	0.926202579797351	5	378	153	10713	2022-01-02	Mexico	1.0496836594720194	14	2.7459096928531763	6	0.48804099587220295	0.9065597013817679
65-80y	0-5y	1.4235461815370491	11	657	126	10713	2022-01-02	Mexico	1.3402162405102294	54	6.073192239858907	9	0.38404633585391384	1.3933556539215701
65-80y	12-17y	1.1402805717874211	20	657	286	10713	2022-01-02	Mexico	1.3402162405102294	54	0.9168174482859798	7	1.0104240600817889	1.1160975333033645
65-80y	18-25y	0.8814028441783057	92	657	1702	10713	2022-01-02	Mexico	1.3402162405102294	54	1.198221557274845	324	0.6944450992239225	0.8627100773031241
65-80y	26-45y	0.9363808222526971	261	657	4545	10713	2022-01-02	Mexico	1.3402162405102294	54	1.0216674956824616	1970	0.7929101741156186	0.9165220839557061
65-80y	46-65y	1.0070314748784097	177	657	2866	10713	2022-01-02	Mexico	1.3402162405102294	54	1.0225271476983806	784	0.8524255997532791	0.9856743795159352
65-80y	6-11y	0.77647717297641194	18	657	378	10713	2022-01-02	Mexico	1.3402162405102294	54	1.0496836594720194	14	0.6497989082991965	0.760009666802343
65-80y	65-80y	1.3402162405102294	54	657	657	10713	2022-01-02	Mexico	1.3402162405102294	54	1.3402162405102294	54	1	1.3117929719541297
65-80y	81y+	1.5986311318033049	15	657	153	10713	2022-01-02	Mexico	1.3402162405102294	54	2.7459096928531763	6	0.7824678719519673	1.5647274074579798
81y+	0-5y	0.5557630459591244	1	153	126	10713	2022-01-02	Mexico	2.7459096928531763	6	6.073192239858907	9	0.12603619964923438	0.543976438819639
81y+	12-17y	0.48967046025869554	2	153	286	10713	2022-01-02	Mexico	2.7459096928531763	6	0.9168174482859798	7	0.26738025596217446	0.47928554282878655
81y+	18-25y	0.5759583112524289	14	153	1702	10713	2022-01-02	Mexico	2.7459096928531763	6	1.198221557274845	324	0.2920583899096837	0.5637434034912657
81y+	26-45y	1.0013819682621856	65	153	4545	10713	2022-01-02	Mexico	2.7459096928531763	6	1.0216674956824616	1970	0.5315787404750677	0.9801446874780669
81y+	46-65y	0.7817983206308808	32	153	2866	10713	2022-01-02	Mexico	2.7459096928531763	6	1.0225271476983806	784	0.41491915810718755	0.765217963706136
81y+	6-11y	0.926202579797351	5	153	378	10713	2022-01-02	Mexico	2.7459096928531763	6	1.0496836594720194	14	0.48804099587220295	0.9065597013817679
81y+	65-80y	1.5986311318033049	15	153	657	10713	2022-01-02	Mexico	2.7459096928531763	6	1.3402162405102294	54	0.7824678719519673	1.5647274074579798
81y+	81y+	2.7459096928531763	6	153	153	10713	2022-01-02	Mexico	2.7459096928531763	6	2.7459096928531763	6	1	2.687674516863181
0-5y	0-5y	1.645683607339437	226	3048	3048	67650	2022-01-02	Canada	1.645683607339437	226	1.645683607339437	226	1	1.4449330712321173
0-5y	12-17y	1.1235681868616145	191	3048	3773	67650	2022-01-02	Canada	1.645683607339437	226	1.2973491185329327	273	0.763544473688153	0.9865084781426013
0-5y	18-25y	0.8155600035947547	308	3048	8382	67650	2022-01-02	Canada	1.645683607339437	226	1.1612341548833696	1206	0.5811071592983973	0.7160730139819542
0-5y	26-45y	1.0040784229544668	1184	3048	26172	67650	2022-01-02	Canada	1.645683607339437	226	1.1389341417288874	11532	0.7211606859077233	0.8815948053241153
0-5y	46-65y	0.8451961232292446	523	3048	13734	67650	2022-01-02	Canada	1.645683607339437	226	1.0522860825975844	2934	0.6265423413626074	0.742093938764754
0-5y	6-11y	1.069876120816867	318	3048	6597	67650	2022-01-02	Canada	1.645683607339437	226	1.6523730509977514	1063	0.6487918381343251	0.9393660981949393
0-5y	65-80y	1.0457026393794446	169	3048	3587	67650	2022-01-02	Canada	1.645683607339437	226	1.5720858451075808	299	0.6499549795801678	0.9181414456432762
0-5y	81y+	1.2147391140702237	129	3048	2357	67650	2022-01-02	Canada	1.645683607339437	226	4.0306644881448825	331	0.42800021902694085	1.0665578188974696
12-17y	0-5y	1.1235681868616145	191	3773	3048	67650	2022-01-02	Canada	1.2973491185329327	273	1.645683607339437	226	0.763544473688153	0.9865084781426013
12-17y	12-17y	1.2973491185329327	273	3773	3773	67650	2022-01-02	Canada	1.2973491185329327	273	1.2973491185329327	273	1	1.1390905505419069
12-17y	18-25y	0.761523579581225	356	3773	8382	67650	2022-01-02	Canada	1.2973491185329327	273	1.1612341548833696	1206	0.61948162408431	0.6686282829534305
12-17y	26-45y	1.0392730587057286	1517	3773	26172	67650	2022-01-02	Canada	1.2973491185329327	273	1.1389341417288874	11532	0.8531627464320721	0.9124961844836132
12-17y	46-65y	0.9908906650153607	759	3773	13734	67650	2022-01-02	Canada	1.2973491185329327	273	1.0522860825975844	2934	0.8434421347948805	0.8700157706320063
12-17y	6-11y	1.046394041159751	385	3773	6597	67650	2022-01-02	Canada	1.2973491185329327	273	1.6523730509977514	1063	0.709486508233579	0.9187485060122426
12-17y	65-80y	0.954735387107388	191	3773	3587	67650	2022-01-02	Canada	1.2973491185329327	273	1.5720858451075808	299	0.665451839268101	0.8382709343124195
12-17y	81y+	0.9204640614076683	121	3773	2357	67650	2022-01-02	Canada	1.2973491185329327	273	4.0306644881448825	331	0.34551866018285443	0.8081802342060057
18-25y	0-5y	0.8155600035947547	308	8382	3048	67650	2022-01-02	Canada	1.1612341548833696	1206	1.645683607339437	226	0.5811071592983973	0.7160730139819542
18-25y	12-17y	0.761523579581225	356	8382	3773	67650	2022-01-02	Canada	1.1612341548833696	1206	1.2973491185329327	273	0.61948162408431	0.6686282829534305
18-25y	18-25y	1.1612341548833696	1206	8382	8382	67650	2022-01-02	Canada	1.1612341548833696	1206	1.1612341548833696	1206	1	1.019579721370571
18-25y	26-45y	1.043242407029787	3383	8382	26172	67650	2022-01-02	Canada	1.1612341548833696	1206	1.1389341417288874	11532	0.9071009356717937	0.9159813274595127
18-25y	46-65y	1.0248718997003328	1744	8382	13734	67650	2022-01-02	Canada	1.1612341548833696	1206	1.0522860825975844	2934	0.9260108693351409	0.8998517667971481
18-25y	6-11y	0.6875590254595744	562	8382	6597	67650	2022-01-02	Canada	1.1612341548833696	1206	1.6523730509977514	1063	0.4887384593147255	0.6036863768223407
18-25y	65-80y	0.9675139560212297	430	8382	3587	67650	2022-01-02	Canada	1.1612341548833696	1206	1.5720858451075808	299	0.7079404943617528	0.8494906953553574
18-25y	81y+	0.9485065933657664	277	8382	2357	67650	2022-01-02	Canada	1.1612341548833696	1206	4.0306644881448825	331	0.36537947235908896	0.8328019668687301
26-45y	0-5y	1.0040784229544668	1184	26172	3048	67650	2022-01-02	Canada	1.1389341417288874	11532	1.645683607339437	226	0.7211606859077233	0.8815948053241153
26-45y	12-17y	1.0392730587057286	1517	26172	3773	67650	2022-01-02	Canada	1.1389341417288874	11532	1.2973491185329327	273	0.8531627464320721	0.9124961844836132
26-45y	18-25y	1.043242407029787	3383	26172	8382	67650	2022-01-02	Canada	1.1389341417288874	11532	1.1612341548833696	1206	0.9071009356717937	0.9159813274595127
26-45y	26-45y	1.1389341417288874	11532	26172	26172	67650	2022-01-02	Canada	1.1389341417288874	11532	1.1389341417288874	11532	1	1
26-45y	46-65y	0.9692617545419475	5150	26172	13734	67650	2022-01-02	Canada	1.1389341417288874	11532	1.0522860825975844	2934	0.8846776273615997	0.8510252867392496
26-45y	6-11y	0.816156940671929	2083	26172	6597	67650	2022-01-02	Canada	1.1389341417288874	11532	1.6523730509977514	1063	0.5847847508856097	0.7165971330291436
26-45y	65-80y	0.9353501280648986	1298	26172	3587	67650	2022-01-02	Canada	1.1389341417288874	11532	1.5720858451075808	299	0.690035582626872	0.8212504075477526
26-45y	81y+	0.9760258512418516	890	26172	2357	67650	2022-01-02	Canada	1.1389341417288874	11532	4.0306644881448825	331	0.3776021780885082	0.8569642576174394
46-65y	0-5y	0.8451961232292446	523	13734	3048	67650	2022-01-02	Canada	1.0522860825975844	2934	1.645683607339437	226	0.6265423413626074	0.742093938764754
46-65y	12-17y	0.9908906650153607	759	13734	3773	67650	2022-01-02	Canada	1.0522860825975844	2934	1.2973491185329327	273	0.8434421347948805	0.8700157706320063
46-65y	18-25y	1.0248718997003328	1744	13734	8382	67650	2022-01-02	Canada	1.0522860825975844	2934	1.1612341548833696	1206	0.9260108693351409	0.8998517667971481
46-65y	26-45y	0.9692617545419475	5150	13734	26172	67650	2022-01-02	Canada	1.0522860825975844	2934	1.1389341417288874	11532	0.8846776273615997	0.8510252867392496
46-65y	46-65y	1.0522860825975844	2934	13734	13734	67650	2022-01-02	Canada	1.0522860825975844	2934	1.0522860825975844	2934	1	0.9239218002546026
46-65y	6-11y	0.736209123655878	986	13734	6597	67650	2022-01-02	Canada	1.0522860825975844	2934	1.6523730509977514	1063	0.5444006710577435	0.6464018389494602
46-65y	65-80y	1.058750839205488	771	13734	3587	67650	2022-01-02	Canada	1.0522860825975844	2934	1.5720858451075808	299	0.8068603600186303	0.9295979463731923
46-65y	81y+	1.0323765645080643	494	13734	2357	67650	2022-01-02	Canada	1.0522860825975844	2934	4.0306644881448825	331	0.40621153014960953	0.9064409667629507
6-11y	0-5y	1.069876120816867	318	6597	3048	67650	2022-01-02	Canada	1.6523730509977514	1063	1.645683607339437	226	0.6487918381343251	0.9393660981949393
6-11y	12-17y	1.046394041159751	385	6597	3773	67650	2022-01-02	Canada	1.6523730509977514	1063	1.2973491185329327	273	0.709486508233579	0.9187485060122426
6-11y	18-25y	0.6875590254595744	562	6597	8382	67650	2022-01-02	Canada	1.6523730509977514	1063	1.1612341548833696	1206	0.4887384593147255	0.6036863768223407
6-11y	26-45y	0.816156940671929	2083	6597	26172	67650	2022-01-02	Canada	1.6523730509977514	1063	1.1389341417288874	11532	0.5847847508856097	0.7165971330291436
6-11y	46-65y	0.736209123655878	986	6597	13734	67650	2022-01-02	Canada	1.6523730509977514	1063	1.0522860825975844	2934	0.5444006710577435	0.6464018389494602
6-11y	6-11y	1.6523730509977514	1063	6597	6597	67650	2022-01-02	Canada	1.6523730509977514	1063	1.6523730509977514	1063	1	1.450806495702614
6-11y	65-80y	0.8204872926542925	287	6597	3587	67650	2022-01-02	Canada	1.6523730509977514	1063	1.5720858451075808	299	0.5089147166027264	0.7203992422325697
6-11y	81y+	0.844040910587339	194	6597	2357	67650	2022-01-02	Canada	1.6523730509977514	1063	4.0306644881448825	331	0.297038653985268	0.7410796460154366
65-80y	0-5y	1.0457026393794446	169	3587	3048	67650	2022-01-02	Canada	1.5720858451075808	299	1.645683607339437	226	0.6499549795801678	0.9181414456432762
65-80y	12-17y	0.954735387107388	191	3587	3773	67650	2022-01-02	Canada	1.5720858451075808	299	1.2973491185329327	273	0.665451839268101	0.8382709343124195
65-80y	18-25y	0.9675139560212297	430	3587	8382	67650	2022-01-02	Canada	1.5720858451075808	299	1.1612341548833696	1206	0.7079404943617528	0.8494906953553574
65-80y	26-45y	0.9353501280648986	1298	3587	26172	67650	2022-01-02	Canada	1.5720858451075808	299	1.1389341417288874	11532	0.690035582626872	0.8212504075477526
65-80y	46-65y	1.058750839205488	771	3587	13734	67650	2022-01-02	Canada	1.5720858451075808	299	1.0522860825975844	2934	0.8068603600186303	0.9295979463731923
65-80y	6-11y	0.8204872926542925	287	3587	6597	67650	2022-01-02	Canada	1.5720858451075808	299	1.6523730509977514	1063	0.5089147166027264	0.7203992422325697
65-80y	65-80y	1.5720858451075808	299	3587	3587	67650	2022-01-02	Canada	1.5720858451075808	299	1.5720858451075808	299	1	1.3803132134762197
65-80y	81y+	2.336467342649096	292	3587	2357	67650	2022-01-02	Canada	1.5720858451075808	299	4.0306644881448825	331	0.8340429980547603	2.0514507881047175
81y+	0-5y	1.2147391140702237	129	2357	3048	67650	2022-01-02	Canada	4.0306644881448825	331	1.645683607339437	226	0.42800021902694085	1.0665578188974696
81y+	12-17y	0.9204640614076683	121	2357	3773	67650	2022-01-02	Canada	4.0306644881448825	331	1.2973491185329327	273	0.34551866018285443	0.8081802342060057
81y+	18-25y	0.9485065933657664	277	2357	8382	67650	2022-01-02	Canada	4.0306644881448825	331	1.1612341548833696	1206	0.36537947235908896	0.8328019668687301
81y+	26-45y	0.9760258512418516	890	2357	26172	67650	2022-01-02	Canada	4.0306644881448825	331	1.1389341417288874	11532	0.3776021780885082	0.8569642576174394
81y+	46-65y	1.0323765645080643	494	2357	13734	67650	2022-01-02	Canada	4.0306644881448825	331	1.0522860825975844	2934	0.40621153014960953	0.9064409667629507
81y+	6-11y	0.844040910587339	194	2357	6597	67650	2022-01-02	Canada	4.0306644881448825	331	1.6523730509977514	1063	0.297038653985268	0.7410796460154366
81y+	65-80y	2.336467342649096	292	2357	3587	67650	2022-01-02	Canada	4.0306644881448825	331	1.5720858451075808	299	0.8340429980547603	2.0514507881047175
81y+	81y+	4.0306644881448825	331	2357	2357	67650	2022-01-02	Canada	4.0306644881448825	331	4.0306644881448825	331	1	3.538979419851604
0-5y	0-5y	1.5775401539673688	1614	29492	29492	850130	2022-01-30	USA	1.5775401539673688	1614	1.5775401539673688	1614	1	1.5324910359745083
0-5y	12-17y	0.9898142093044959	1985	29492	57808	850130	2022-01-30	USA	1.5775401539673688	1614	1.1872638777615683	4667	0.7160103920172074	0.9615485217441332
