x	y	RR	N_pairs	N_x	N_y	N_total	nb_dist	euclid_dist	min_cbsa_dist
Nevada	District of Columbia	0.6615945549491892	1632	734825	242647	72282076	7	8445.648435365953	3230.71
Nevada	Florida	0.8055904467388937	20057	734825	2449054	72282076	7	748.855315836431	2649.67
Nevada	Georgia	0.9747755655913104	6850	734825	691246	72282076	6	6031.408400197614	2672.67
Nevada	Hawaii	2.4032667455991934	11245	734825	460261	72282076	NA	9999.11921204538	4035.78
Nevada	Idaho	0.7531248001697485	2437	734825	318299	72282076	1	4503.972084077363	189.24
Nevada	Illinois	0.8773606350414286	10667	734825	1195944	72282076	5	15501.18780246226	2040.06
Nevada	Indiana	0.6414063644245863	2727	734825	418214	72282076	6	14328.03447874211	2305.8
Nevada	Iowa	0.7001106678696164	2103	734825	295474	72282076	4	13134.35566841958	1603.85
Nevada	Kansas	0.8406444921305084	2068	734825	241983	72282076	3	14656.189349738272	1265.76
Nevada	Kentucky	0.8120507326575824	1748	734825	211741	72282076	5	17867.25287578806	2340.45
Nevada	Louisiana	1.0145109408242372	5075	734825	492069	72282076	4	15831.627532123572	1993.45
Nevada	Maine	0.44220966398179146	1190	734825	264707	72282076	6	5373.748595101729	3680.03
Nevada	Manitoba	0.2954397351868085	530	734825	176463	72282076	4	11711.990214997626	NA
Nevada	Maryland	0.6965904859601096	7069	734825	998222	72282076	7	19090.795574142536	3100.83
Nevada	Massachusetts	0.29010358275464176	10040	734825	3404296	72282076	7	6865.317852750163	3485.4
Nevada	Mexico	0.7492978757642687	2636	734825	346049	72282076	2	16337.155965286564	NA
Nevada	Michigan	0.5308070826656069	7838	734825	1452497	72282076	6	17635.796045572297	2273.01
Nevada	Minnesota	0.4290855823028036	10737	734825	2461420	72282076	4	5402.6352533202735	1562.13
Nevada	Mississippi	0.7524001519085348	1022	734825	133613	72282076	5	3517.872486869292	2208.32
Nevada	Missouri	0.8944927806422893	3054	734825	335845	72282076	4	4377.27450130353	1741.35
Nevada	Montana	1.0763824285972776	3235	734825	295634	72282076	2	9701.259756442276	602.03
Nevada	Nebraska	0.9309913279997073	2781	734825	293834	72282076	3	2515.207108713848	992.67
Nevada	Nevada	16.30325799411858	121790	734825	734825	72282076	0	0	0
Nevada	New Brunswick	0.09649703164555518	172	734825	175332	72282076	6	10575.854081104246	NA
Nevada	New Hampshire	0.41310258077907425	844	734825	200970	72282076	6	10365.584473246823	3539.79
Nevada	New Jersey	0.64012036684878	9109	734825	1399767	72282076	7	12193.218571532418	3347.38
Nevada	New Mexico	1.1509535233809998	6078	734825	519457	72282076	2	7502.229358888811	599.82
Nevada	New York	0.6660837527900257	28870	734825	4263484	72282076	6	17356.954573407296	2986.81
Nevada	Newfoundland and Labrador	0.3839135618948316	159	734825	40739	72282076	5	3394.6301921395325	NA
Nevada	North Carolina	0.7418663844523475	11023	734825	1461574	72282076	6	831.6748974717092	2873.51
Nevada	North Dakota	0.8395091874361554	2843	734825	333118	72282076	3	18107.100171494498	1229.01
Nevada	Nova Scotia	0.1782829159843188	366	734825	201938	72282076	7	8639.697052685688	NA
Nevada	Ohio	0.8195513164288588	4782	734825	573958	72282076	6	5035.244954698493	2589.12
Nevada	Oklahoma	0.6258887785376311	1266	734825	198968	72282076	3	11447.622020889095	1210.17
Nevada	Ontario	0.18308302198705542	7529	734825	4045162	72282076	5	10976.274640172112	NA
Nevada	Oregon	1.2682793015043434	8570	734825	664680	72282076	1	6904.32901346376	206.41
Nevada	Pennsylvania	0.7097623087446516	6380	734825	884208	72282076	7	10277.474711992234	2934.23
Nevada	Prince Edward Island	0.28195308105675687	32	734825	11164	72282076	NA	10922.139058903387	NA
Nevada	Quebec	0.19551177265166964	3109	734825	1564208	72282076	5	702.5243684851786	NA
Nevada	Rhode Island	0.4639099225243672	2150	734825	455881	72282076	8	9863.99346874391	3657.3
Nevada	Saskatchewan	0.2562175775335651	2336	734825	896831	72282076	3	18706.182217330595	NA
Nevada	South Carolina	0.5807736686152135	2152	734825	364487	72282076	7	12242.884542696853	2884.75
Nevada	South Dakota	0.7971184191183269	810	734825	99956	72282076	3	9987.43793574573	1033.4
Nevada	Tennessee	0.723474852248441	3728	734825	506873	72282076	5	1210.618579288388	2275.04
Nevada	Texas	0.9388312210415434	29621	734825	3103551	72282076	3	5856.086385921848	1018.92
Nevada	Utah	1.6408408858298	21137	734825	1267137	72282076	1	2669.6461878687674	179.15
Nevada	Vermont	0.2572202049205385	1340	734825	512444	72282076	6	18207.144948809677	3454.4
Nevada	Virginia	0.7630268940975817	8096	734825	1043704	72282076	6	10111.053235292506	2893.32
Nevada	Washington	0.9997255728517558	19223	734825	1891416	72282076	2	16515.873691004737	539.67
Nevada	West Virginia	0.7297547334378836	2274	734825	306521	72282076	6	4335.0980469599235	2821.28
Nevada	Wisconsin	0.6043619067355764	6691	734825	1089032	72282076	5	10988.22935145173	1864.14
Nevada	Wyoming	0.24937955774825604	2052	734825	809400	72282076	2	14313.28641867709	405.18
New Brunswick	Alabama	0.052732222917581895	24	175332	187631	72282076	7	5949.822264578941	NA
New Brunswick	Alaska	0.015010315775784537	4	175332	109860	72282076	5	9194.83299766553	NA
New Brunswick	Alberta	0.6559913101057168	2759	175332	1733896	72282076	4	13968.86716183147	NA
New Brunswick	Arizona	0.06813220590177334	254	175332	1536918	72282076	7	8522.321158488423	NA
New Brunswick	Arkansas	0.05017570155361787	34	175332	279354	72282076	6	13212.681713083468	NA
New Brunswick	British Columbia	0.3498762684544898	4898	175332	5771301	72282076	4	12087.542533254886	NA
New Brunswick	California	0.09359293808507564	2535	175332	11166172	72282076	7	15159.973430646914	NA
New Brunswick	Colorado	0.07441653852570328	632	175332	3501201	72282076	6	10116.445379154487	NA
New Brunswick	Connecticut	0.10060375944001787	228	175332	934308	72282076	3	9498.820533303611	NA
New Brunswick	Delaware	0.15313381115441219	97	175332	261138	72282076	4	13369.812141561655	NA
New Brunswick	District of Columbia	0.09684325099011591	57	175332	242647	72282076	5	12683.201970612256	NA
New Brunswick	Florida	0.1723737088174882	1024	175332	2449054	72282076	8	10614.649067236664	NA
New Brunswick	Georgia	0.12226176481845093	205	175332	691246	72282076	7	10085.47825784775	NA
New Brunswick	Hawaii	0.10748466319855512	120	175332	460261	72282076	NA	12622.767936537442	NA
New Brunswick	Idaho	0.045331720342085345	35	175332	318299	72282076	5	7571.752133997586	NA
New Brunswick	Illinois	0.13995377582584317	406	175332	1195944	72282076	5	5723.664976432118	NA
New Brunswick	Indiana	0.10547624037167921	107	175332	418214	72282076	5	4470.170374537573	NA
New Brunswick	Iowa	0.1283624466804545	92	175332	295474	72282076	4	6583.086622937202	NA
New Brunswick	Kansas	0.1703666461747687	100	175332	241983	72282076	6	6102.270475731482	NA
New Brunswick	Kentucky	0.0954026747401316	49	175332	211741	72282076	5	7643.971394020947	NA
New Brunswick	Louisiana	0.10891476964001133	130	175332	492069	72282076	7	11004.329766369843	NA
New Brunswick	Maine	0.4282887810999288	275	175332	264707	72282076	1	5735.436494130744	NA
New Brunswick	Manitoba	0.7218953622273494	309	175332	176463	72282076	3	6414.045027314243	NA
New Brunswick	Maryland	0.09911822934292862	240	175332	998222	72282076	4	10086.543416926226	NA
New Brunswick	Massachusetts	0.07653484277005608	632	175332	3404296	72282076	3	10677.482421504285	NA
New Brunswick	Mexico	0.16082945880141547	135	175332	346049	72282076	8	10351.11659241323	NA
New Brunswick	Michigan	0.06953769180792606	245	175332	1452497	72282076	5	11291.014189918262	NA
New Brunswick	Minnesota	0.03919219280050563	234	175332	2461420	72282076	3	11865.09309021374	NA
New Brunswick	Mississippi	0.04936745037833415	16	175332	133613	72282076	7	7305.709410477122	NA
New Brunswick	Missouri	0.12029750479714436	98	175332	335845	72282076	5	7076.724248235422	NA
New Brunswick	Montana	0.0585685323834803	42	175332	295634	72282076	4	5658.442923622821	NA
New Brunswick	Nebraska	0.13749707487423835	98	175332	293834	72282076	5	8896.254400615144	NA
New Brunswick	Nevada	0.09649703164555518	172	175332	734825	72282076	6	10575.854081104246	NA
New Brunswick	New Brunswick	278.3658325274705	118388	175332	175332	72282076	0	0	NA
New Brunswick	New Hampshire	0.18462083359580286	90	175332	200970	72282076	2	5836.309365496198	NA
New Brunswick	New Jersey	0.18937587515468463	643	175332	1399767	72282076	3	16438.36630449603	NA
New Brunswick	New Mexico	0.1880910684947719	237	175332	519457	72282076	7	15435.298035431855	NA
New Brunswick	New York	0.1749215672766237	1809	175332	4263484	72282076	2	12022.986150740173	NA
New Brunswick	Newfoundland and Labrador	12.720211835103115	1257	175332	40739	72282076	2	7392.0832350961855	NA
New Brunswick	North Carolina	0.1506225094383434	534	175332	1461574	72282076	6	11174.329514415607	NA
New Brunswick	North Dakota	0.1287077414811967	104	175332	333118	72282076	4	10384.053853890173	NA
New Brunswick	Nova Scotia	6.157192292760987	3016	175332	201938	72282076	1	2183.501148619529	NA
New Brunswick	Ohio	0.22266451487056685	310	175332	573958	72282076	4	8458.787733873238	NA
New Brunswick	Oklahoma	0.07459138944212879	36	175332	198968	72282076	6	6571.892399983462	NA
New Brunswick	Ontario	1.234789069400849	12116	175332	4045162	72282076	2	14892.5472994803	NA
New Brunswick	Oregon	0.10978173389559692	177	175332	664680	72282076	6	8227.619995018555	NA
New Brunswick	Pennsylvania	0.08951920555578123	192	175332	884208	72282076	3	12101.824685333291	NA
New Brunswick	Prince Edward Island	35.67194002469128	966	175332	11164	72282076	NA	18510.31104770662	NA
New Brunswick	Quebec	3.476583368077287	13191	175332	1564208	72282076	1	10469.96177008572	NA
New Brunswick	Rhode Island	0.18447949697912147	204	175332	455881	72282076	4	15809.000081184327	NA
New Brunswick	Saskatchewan	1.138635776422374	2477	175332	896831	72282076	3	10108.73387453355	NA
New Brunswick	South Carolina	0.10971326049280467	97	175332	364487	72282076	7	12086.554281179184	NA
New Brunswick	South Dakota	0.16910031595203648	41	175332	99956	72282076	4	15748.723107418664	NA
New Brunswick	Tennessee	0.14558723689846861	179	175332	506873	72282076	6	10915.403024336743	NA
New Brunswick	Texas	0.16776984166794814	1263	175332	3103551	72282076	7	14239.18129508173	NA
New Brunswick	Utah	0.13078920842090314	402	175332	1267137	72282076	6	8876.688309786028	NA
New Brunswick	Vermont	0.05390112390145892	67	175332	512444	72282076	2	9429.661188562684	NA
New Brunswick	Virginia	0.14891328111891547	377	175332	1043704	72282076	5	16118.778859178938	NA
New Brunswick	Washington	0.11028917520623055	506	175332	1891416	72282076	5	9394.146823394023	NA
New Brunswick	West Virginia	0.0887673249637159	66	175332	306521	72282076	4	10538.659710487982	NA
New Brunswick	Wisconsin	0.08101073317946528	214	175332	1089032	72282076	4	2436.3916819828355	NA
New Brunswick	Wyoming	0.04431242150195247	87	175332	809400	72282076	5	6430.128002867546	NA
New Hampshire	Alabama	0.47921985162418007	250	200970	187631	72282076	7	4448.037324331233	1492.69
New Hampshire	Alaska	0.16041902421354012	49	200970	109860	72282076	5	4917.651869403327	4296.28
New Hampshire	Alberta	0.07509048522457552	362	200970	1733896	72282076	4	11636.153466384443	NA
New Hampshire	Arizona	0.29416023618688997	1257	200970	1536918	72282076	7	9685.067290115336	3357.09
New Hampshire	Arkansas	0.38238508120670983	297	200970	279354	72282076	6	10291.851726094812	1720.66
New Hampshire	British Columbia	0.05696024586380385	914	200970	5771301	72282076	4	9030.239882642323	NA
New Hampshire	California	0.3303490663572374	10256	200970	11166172	72282076	7	11885.467786346271	3872.96
New Hampshire	Colorado	0.4043313638986381	3936	200970	3501201	72282076	6	11005.34545245338	2552.81
New Hampshire	Connecticut	1.8081309391951508	4697	200970	934308	72282076	2	11150.420209672771	108.51
New Hampshire	Delaware	0.7010469328643152	509	200970	261138	72282076	4	10234.123044114243	422.82
New Hampshire	District of Columbia	0.8789803209846488	593	200970	242647	72282076	5	18075.94500580529	633.82
New Hampshire	Florida	0.9710327299222341	6612	200970	2449054	72282076	8	9797.646437444388	1644.34
New Hampshire	Georgia	0.7674653449830998	1475	200970	691246	72282076	7	5630.310301161263	1333.39
New Hampshire	Hawaii	0.32195296139358914	412	200970	460261	72282076	NA	6789.847522467979	7988.15
New Hampshire	Idaho	0.15593485367922133	138	200970	318299	72282076	5	5885.880382019841	3037.28
New Hampshire	Illinois	0.5491478830306914	1826	200970	1195944	72282076	5	5523.4511068639595	1286.3
New Hampshire	Indiana	0.7258439552979652	844	200970	418214	72282076	5	8631.388718258935	1057.8
New Hampshire	Iowa	0.39438929981227533	324	200970	295474	72282076	4	2820.433175169603	1502.6
New Hampshire	Kansas	0.49643340222964866	334	200970	241983	72282076	6	4340.492643139376	1905.38
New Hampshire	Kentucky	0.6794451710588357	400	200970	211741	72282076	5	9474.885508751027	1007.85
New Hampshire	Louisiana	0.4166277898998941	570	200970	492069	72282076	7	7696.767704987803	2067.7
New Hampshire	Maine	7.30046964179364	5373	200970	264707	72282076	1	5777.3192878714945	82.43
New Hampshire	Manitoba	0.1528646231646978	75	200970	176463	72282076	3	1464.4812470153356	NA
New Hampshire	Maryland	0.6568389775255963	1823	200970	998222	72282076	4	10541.597812839003	422.82
New Hampshire	Massachusetts	6.569038907256386	62177	200970	3404296	72282076	1	5648.630584831956	47.16
New Hampshire	Mexico	0.31284432544241175	301	200970	346049	72282076	8	7466.408476979547	NA
New Hampshire	Michigan	0.23647624050854274	955	200970	1452497	72282076	5	11930.217752826611	892.91
New Hampshire	Minnesota	0.2244423852297118	1536	200970	2461420	72282076	3	15336.349609422738	1519.11
New Hampshire	Mississippi	0.35263219890234554	131	200970	133613	72282076	7	7393.364586032736	1667.74
New Hampshire	Missouri	0.4862015631014158	454	200970	335845	72282076	5	6200.625130551732	1588.48
New Hampshire	Montana	0.25426775669975965	209	200970	295634	72282076	4	11459.74542322221	2879.92
New Hampshire	Nebraska	0.2582734672773665	211	200970	293834	72282076	5	7858.238062950917	1957.6
New Hampshire	Nevada	0.41310258077907425	844	200970	734825	72282076	6	10365.584473246823	3539.79
New Hampshire	New Brunswick	0.18462083359580286	90	200970	175332	72282076	2	5836.309365496198	NA
New Hampshire	New Hampshire	71.56453203973467	39988	200970	200970	72282076	0	0	0
New Hampshire	New Jersey	1.0272743017995891	3998	200970	1399767	72282076	3	15708.325328901714	275.67
New Hampshire	New Mexico	0.34896375244691885	504	200970	519457	72282076	7	10016.82702240552	2858.78
New Hampshire	New York	0.9416223658618545	11162	200970	4263484	72282076	2	10803.436743876366	125
New Hampshire	Newfoundland and Labrador	0.353141706988271	40	200970	40739	72282076	2	9340.410630234956	NA
New Hampshire	North Carolina	0.5984696715752673	2432	200970	1461574	72282076	6	10273.059662644264	763.49
New Hampshire	North Dakota	0.18894670953704193	175	200970	333118	72282076	4	8932.219079020582	1947.29
New Hampshire	Nova Scotia	0.1424857134220131	80	200970	201938	72282076	3	7034.6828707876175	NA
New Hampshire	Ohio	0.4643414778280528	741	200970	573958	72282076	4	5462.66382434482	728.6
New Hampshire	Oklahoma	0.2729562843771297	151	200970	198968	72282076	6	1317.748524234914	2032.69
New Hampshire	Ontario	0.1874278280561306	2108	200970	4045162	72282076	2	18386.143816624874	NA
New Hampshire	Oregon	0.38960028876049135	720	200970	664680	72282076	6	13246.845448656704	3580.48
New Hampshire	Pennsylvania	1.105590752101867	2718	200970	884208	72282076	3	6281.143520871606	290.36
New Hampshire	Prince Edward Island	1.1597972054275567	36	200970	11164	72282076	NA	14054.309336508117	NA
New Hampshire	Quebec	0.6143860354499309	2672	200970	1564208	72282076	1	9751.206527641156	NA
New Hampshire	Rhode Island	3.6212672595440285	4590	200970	455881	72282076	2	18385.834882533527	92.76
New Hampshire	Saskatchewan	0.08863006071710561	221	200970	896831	72282076	3	9178.158567621682	NA
New Hampshire	South Carolina	0.7124502435837886	722	200970	364487	72282076	7	6704.839803442987	1134.27
New Hampshire	South Dakota	0.22309108006328576	62	200970	99956	72282076	4	18406.6127985073	1957.6
New Hampshire	Tennessee	0.4725790403882182	666	200970	506873	72282076	6	11496.931101245536	1117.92
New Hampshire	Texas	0.34546374321166773	2981	200970	3103551	72282076	7	16142.452238684768	2178.08
New Hampshire	Utah	0.3545179675762595	1249	200970	1267137	72282076	6	7697.809668752736	3089.36
New Hampshire	Vermont	4.923576018661281	7015	200970	512444	72282076	1	11049.897980125248	39.32
New Hampshire	Virginia	0.7402123281995783	2148	200970	1043704	72282076	5	10317.987089667506	633.82
New Hampshire	Washington	0.29588429824540285	1556	200970	1891416	72282076	5	6866.322331738003	3482.38
New Hampshire	West Virginia	0.4670057450072522	398	200970	306521	72282076	4	13723.23706196766	608.49
New Hampshire	Wisconsin	0.4207539208014005	1274	200970	1089032	72282076	4	8235.721449150704	1232.74
New Hampshire	Wyoming	0.1461948529432106	329	200970	809400	72282076	5	11046.67155071342	2650.6
New Jersey	Alabama	0.8149081868586138	2961	1399767	187631	72282076	5	12717.833941497993	1088.09
New Jersey	Alaska	0.30881660313737497	657	1399767	109860	72282076	6	14244.58306525439	4307.88
New Jersey	Alberta	0.21079600714451718	7078	1399767	1733896	72282076	5	4263.539410524996	NA
New Jersey	Arizona	0.4982034688600341	14828	1399767	1536918	72282076	7	8424.99265137206	3093.45
New Jersey	Arkansas	0.38300965639382206	2072	1399767	279354	72282076	5	5550.940896423803	1371.51
New Jersey	British Columbia	0.11364204946824455	12701	1399767	5771301	72282076	5	6856.5412648402535	NA
New Jersey	California	0.6472813661174563	139966	1399767	11166172	72282076	8	8236.269468516051	3619.05
New Jersey	Colorado	0.47685944940342284	32332	1399767	3501201	72282076	6	6775.673235603473	2322.64
